10270	o_M
14346	o_M
21224	o_M
6051	o_M
14077	o_M
3948	o_M
17145	o_M
8331	o_M
2003	o_M
3061	o_M
15042	o_M
3295	o_M
7664	o_M
5156	o_M
954	b_M
2273	b_E
4859	o_B
14478	o_M
21224	o_M
9779	o_M
14796	o_E
16722	b_B
4948	b_M
18288	b_M
4779	b_M
15212	o_M
8038	o_M
5163	o_M
18826	o_M
15274	o_E

14313	c_B
9825	c_E
17145	o_S
12266	a_B
14644	a_M
3047	o_M
15556	o_M
1353	o_M
2709	o_E
12266	b_S
11188	o_B
533	o_M
9685	o_M
11487	o_M
15274	o_E

6303	o_B
3253	o_M
21224	o_M
1032	o_E
6850	b_B
537	b_E
7938	o_B
58	o_M
5808	o_M
2649	o_M
19421	o_M
5797	o_M
6102	o_M
17909	o_M
19224	o_M
8197	o_M
13513	o_M
882	o_M
21224	o_M
6196	o_M
14091	o_M
13862	o_M
6102	o_M
8197	o_M
20168	o_M
7199	o_M
17186	o_M
13513	o_M
21224	o_M
11487	o_M
3738	o_M
19311	o_M
7438	o_M
15345	o_M
1173	o_M
20168	o_M
7199	o_M
8197	o_M
8907	o_M
11581	o_M
15274	o_E

17624	o_B
14358	o_M
20129	o_M
4846	o_M
20451	o_M
1961	o_M
18799	o_M
6254	o_M
16712	o_M
6384	o_M
2135	o_M
10925	o_M
13426	o_M
3253	o_M
204	o_M
7938	o_M
4204	o_M
1856	o_M
13781	o_M
18094	o_M
8197	o_M
3948	o_M
13519	o_M
13751	o_M
9779	o_M
1961	o_M
8197	o_M
18799	o_M
9499	o_M
9007	o_M
8197	o_M
4106	o_M
19421	o_M
2432	o_M
2041	o_M
20620	o_M
16885	o_M
15582	o_M
11033	o_M
21224	o_M
634	o_M
16113	o_M
13426	o_M
14244	o_M
4246	o_M
19311	o_M
20600	o_M
16046	o_M
2819	o_M
14199	o_M
8197	o_M
9779	o_M
9779	o_M
1961	o_M
1961	o_M
15274	o_E

3948	o_B
13519	o_M
10609	o_M
21224	o_M
14978	o_M
19665	o_M
10520	o_M
19832	o_E
15762	b_B
14908	b_M
3277	b_M
9088	b_M
17681	b_M
11685	b_M
8064	o_M
10619	o_M
1027	o_M
14358	o_E
1939	b_B
4570	b_M
13218	o_M
12617	o_M
8505	o_M
11033	o_M
8041	o_M
14199	o_M
4859	o_M
14123	o_E
15762	b_S
6255	o_B
18826	o_M
21224	o_M
18850	o_M
14077	o_M
10925	o_M
3545	o_M
10520	o_M
11685	o_M
8064	o_M
10619	o_M
2250	o_M
9233	o_M
16718	o_M
14358	o_M
14199	o_M
4859	o_M
8197	o_M
7593	o_M
983	o_M
15274	o_E

4387	o_B
2379	o_E
15259	b_B
19618	b_M
13821	o_M
9481	o_M
17304	o_M
511	o_M
8197	o_E
15025	b_B
16712	b_M
7747	o_M
21224	o_M
14123	o_M
15964	o_M
11581	o_M
9211	o_M
15580	o_M
3253	o_M
8197	o_M
12664	o_M
3166	o_E
15259	a_B
19618	a_M
10083	a_M
19616	a_M
4246	a_E
10965	o_B
16509	o_M
9701	o_M
4106	o_M
2289	o_M
1911	o_M
1519	o_M
15274	o_E

7384	o_B
4846	o_M
16712	o_M
3647	o_M
6000	o_M
3935	o_M
23	o_M
13751	o_M
8649	o_M
20743	o_M
17909	o_M
11331	o_M
8197	o_M
1027	o_M
19311	o_M
12664	o_M
12617	o_M
21097	o_M
14722	o_M
21224	o_E
1260	c_B
20684	c_M
7731	c_E
18158	o_B
19061	o_M
4929	o_M
20279	o_M
5870	o_M
1353	o_M
19302	o_M
17808	o_M
4859	o_M
9799	o_M
10536	o_M
16654	o_M
20224	o_M
19877	o_M
20620	o_M
1965	o_M
21097	o_M
6754	o_M
15372	o_M
17186	o_M
9391	o_M
19006	o_M
21224	o_M
4350	o_M
2034	o_M
16712	o_M
20620	o_M
3647	o_M
5810	o_M
20359	o_M
6102	o_M
6196	o_M
15669	o_M
13046	o_M
6299	o_M
15274	o_E

12488	o_B
16873	o_M
16046	o_M
10789	o_M
21224	o_M
19421	o_M
2128	o_M
8893	o_M
16873	o_M
17145	o_M
357	o_M
13494	o_M
15468	o_M
16948	o_M
20813	o_M
8197	o_M
8344	o_M
18173	o_M
21224	o_M
11188	o_M
533	o_M
4216	o_M
10158	o_M
8649	o_M
17126	o_M
2289	o_M
17031	o_M
19429	o_M
2819	o_M
10083	o_M
7664	o_M
15838	o_M
6839	o_M
357	o_M
13494	o_M
21224	o_M
18571	o_M
2289	o_M
1965	o_M
8041	o_M
9452	o_M
8197	o_M
21097	o_M
2034	o_M
18826	o_M
12299	o_M
12751	o_M
21224	o_M
1965	o_M
357	o_M
13494	o_M
12299	o_M
11581	o_M
15274	o_E

10075	c_B
17773	c_M
14119	c_M
11990	c_E
9887	o_B
15345	o_M
17083	o_M
18538	o_M
3948	o_M
11664	o_M
14477	o_M
15274	o_E

5564	c_M
19654	c_E
5808	o_B
16435	o_M
14077	o_M
19074	o_M
8936	o_M
12983	o_M
7105	o_M
9312	o_M
21145	o_M
16435	o_M
21224	o_M
16773	o_M
9741	o_M
12228	o_M
19181	o_M
5368	o_M
17083	o_M
10925	o_E
2240	b_B
984	b_M
16199	b_E
8197	o_B
3647	o_M
1223	o_M
15274	o_E

3445	o_B
20027	o_M
21224	o_M
6196	o_M
13046	o_M
9088	o_M
2003	o_M
768	o_M
5635	o_M
4216	o_M
17186	o_M
2438	o_M
6036	o_M
4703	o_M
11331	o_M
497	o_M
5759	o_M
21224	o_M
6112	o_M
5026	o_M
13553	o_M
882	o_M
10903	o_M
15580	o_M
21224	o_M
2649	o_M
19421	o_M
17145	o_M
4216	o_M
9088	o_M
2003	o_M
18826	o_M
4846	o_M
8197	o_M
8952	o_M
19977	o_M
159	o_M
19877	o_M
14196	o_M
13513	o_M
882	o_M
21224	o_M
18158	o_M
4216	o_M
9088	o_M
2003	o_M
18826	o_M
4846	o_M
18659	o_M
6254	o_M
2273	o_M
8617	o_M
10920	o_M
11384	o_M
19540	o_M
15274	o_E

16805	o_B
14477	o_M
12772	o_M
3009	o_M
4149	o_M
21224	o_E
14313	c_B
21006	c_M
19742	c_E
4246	o_B
2643	o_M
17083	o_M
17348	o_M
21224	o_M
11664	o_M
13940	o_M
12772	o_M
21224	o_E
19987	a_B
6235	a_M
11276	a_E
18102	o_B
13519	o_M
14477	o_M
2473	o_M
4779	o_M
16534	o_M
4223	o_M
10536	o_M
3868	o_M
21224	o_E
4886	a_B
17622	a_M
19302	a_M
8891	a_E
9995	o_B
19215	o_M
11334	o_M
356	o_M
10789	o_M
17606	o_M
15274	o_E

16688	o_B
8379	o_M
7706	o_M
14286	o_M
20027	o_M
13309	o_M
21224	o_M
13781	o_M
2379	o_E
3105	b_S
20707	b_S
6006	o_B
8197	o_M
11685	o_M
5810	o_M
659	o_M
15822	o_M
659	o_M
20583	o_M
21224	o_E
4246	b_S
9473	b_S
17159	o_B
9779	o_M
19215	o_M
17000	o_M
17000	o_M
17225	o_M
5025	o_M
7706	o_M
15582	o_M
11033	o_M
11188	o_M
19853	o_M
15274	o_E

1027	o_B
10997	o_M
9312	o_M
1173	o_M
12617	o_M
8197	o_M
5870	o_M
13553	o_M
17597	o_M
6164	o_M
4935	o_M
7523	o_M
3424	o_M
17325	o_M
19311	o_M
16512	o_M
18705	o_M
3083	o_M
10789	o_M
14123	o_M
17685	o_M
20813	o_M
17597	o_E
19	o_M
14658	o_M
7629	o_M
15836	o_M
2819	o_M
16980	o_M
11972	o_M
9732	o_M
4929	o_M
974	o_M
20573	o_M
14978	o_M
7706	o_M
13751	o_M
2161	o_M
17597	o_M
10925	o_M
8487	o_M
17166	o_M
19529	o_M
15673	o_M
18538	o_M
20359	o_M
6102	o_M
17681	o_M
17514	o_M
6258	o_M
4750	o_M
12610	o_M
8197	o_M
19311	o_M
2128	o_M
21224	o_M
3445	o_M
20027	o_M
19215	o_M
6478	o_M
6225	o_M
3424	o_M
17325	o_M
19311	o_M
14123	o_M
5025	o_M
7706	o_M
6625	o_M
6303	o_M
10789	o_M
8197	o_M
5870	o_M
11543	o_M
19877	o_M
2379	o_M
18705	o_M
3083	o_M
4929	o_M
6484	o_M
15034	o_M
19365	o_M
15274	o_E

19127	o_B
10134	o_M
9479	o_M
9732	o_M
19429	o_M
10866	o_M
21224	o_M
13426	o_M
3166	o_M
4846	o_M
10925	o_M
5018	o_M
18474	o_M
8487	o_E
4246	a_B
19311	a_M
2076	a_M
14459	a_M
15822	a_E
8197	o_M
9479	o_M
9732	o_M
21224	o_E
14523	a_B
17998	a_M
4246	a_M
17592	a_M
3253	a_E
20743	o_B
1223	o_E
16093	c_B
20684	c_M
17731	c_M
2656	c_E
581	o_B
11806	o_M
6478	o_M
6437	o_M
8808	o_M
8487	o_M
4246	o_M
19311	o_M
19616	o_M
15822	o_M
10925	o_M
20170	o_M
13552	o_M
12772	o_M
3452	o_M
4096	o_M
10866	o_M
4752	o_M
15274	o_E

10247	o_B
20027	o_M
10545	o_M
18571	o_M
16512	o_M
17325	o_M
15699	o_M
17019	o_M
16093	o_M
18850	o_M
3431	o_M
8197	o_M
6991	o_M
18053	o_M
15193	o_M
14286	o_M
21224	o_M
15345	o_M
6967	o_M
20583	o_M
9007	o_M
11882	o_M
1801	o_M
21224	o_M
17325	o_M
18799	o_M
19356	o_M
2041	o_M
2289	o_M
15699	o_M
15788	o_M
16093	o_M
18850	o_M
3431	o_M
21224	o_M
6042	o_M
20691	o_M
2289	o_M
3133	o_M
7427	o_M
6306	o_M
11068	o_M
15274	o_E

10332	o_B
19675	o_M
14812	o_M
13862	o_M
6102	o_M
18571	o_M
3380	o_M
15033	o_M
15785	o_M
15345	o_M
1173	o_M
3999	o_M
6733	o_M
159	o_M
20600	o_M
16046	o_M
3999	o_M
6733	o_M
7251	o_M
4106	o_M
15274	o_E

19675	o_B
2250	o_M
3545	o_M
14346	o_M
8197	o_M
16498	o_M
13670	o_M
13487	o_M
9860	o_M
21224	o_M
13519	o_M
12772	o_M
12772	o_M
12772	o_M
4688	o_M
8197	o_M
15758	o_M
18521	o_M
4935	o_M
9679	o_M
8428	o_M
3545	o_M
4223	o_M
15020	o_M
15042	o_M
19092	o_M
19864	o_M
9267	o_M
10072	o_M
6540	o_M
2680	o_M
8197	o_M
11298	o_M
9717	o_M
159	o_M
9433	o_M
5852	o_M
21224	o_M
20138	o_M
7706	o_M
9779	o_M
1961	o_M
21224	o_M
14747	o_E
19127	a_B
10134	a_M
18288	a_M
6068	a_M
14854	a_M
16374	a_M
20790	a_E
19877	o_B
20620	o_M
17166	o_M
10870	o_M
7629	o_M
6600	o_M
1886	o_M
7096	o_M
16712	o_M
9779	o_M
20813	o_M
19258	o_M
964	o_M
21224	o_M
8428	o_M
16419	o_M
15020	o_M
19752	o_M
13664	o_M
6484	o_M
16217	o_M
19258	o_M
964	o_M
14123	o_M
15020	o_M
695	o_M
15020	o_M
19752	o_M
7994	o_M
12062	o_M
10789	o_M
19907	o_M
6991	o_M
6306	o_M
5018	o_M
7384	o_M
12062	o_M
8197	o_M
19864	o_M
6600	o_M
21224	o_M
3545	o_M
14346	o_M
3380	o_M
13426	o_M
7994	o_M
12062	o_M
3277	o_M
15020	o_M
6006	o_M
6600	o_M
21224	o_M
632	o_M
19864	o_M
9267	o_M
11123	o_M
11167	o_M
8428	o_M
16419	o_E
3277	o_M
15020	o_M
6006	o_M
6600	o_M
14978	o_M
3948	o_M
3948	o_M
11664	o_M
18952	o_M
8197	o_M
19258	o_M
3988	o_M
21224	o_M
16496	o_M
19365	o_M
14937	o_M
8197	o_M
3277	o_E

10352	o_B
7230	o_E
18199	c_B
7747	o_M
20027	o_M
19302	o_M
14123	o_M
14077	o_M
17565	o_M
16805	o_M
14477	o_M
2473	o_M
17225	o_M
4190	o_M
3948	o_M
12772	o_M
14422	o_E
6850	c_B
7747	c_M
537	c_E
6484	o_B
20958	o_M
7706	o_M
10841	o_M
21224	o_M
10158	o_E
16879	b_S
19311	o_B
19302	o_M
14123	o_M
20958	o_M
10729	o_M
17565	o_M
9391	o_M
4859	o_M
10925	o_M
3310	o_M
15034	o_M
1274	o_M
8197	o_M
971	o_M
5852	o_M
15274	o_E

5863	o_B
17166	o_M
8487	o_M
3948	o_M
12772	o_M
2969	o_M
3948	o_M
11664	o_M
10609	o_M
6991	o_M
21224	o_M
9088	o_M
17681	o_M
12751	o_M
5616	o_M
9361	o_M
3888	o_M
17225	o_M
14077	o_M
1457	o_M
4183	o_M
18053	o_M
10789	o_M
1749	o_M
21224	o_M
3061	o_M
17667	o_M
1749	o_M
11099	o_M
9887	o_M
2797	o_M
2699	o_M
12772	o_M
19934	o_M
15274	o_E

9442	a_B
5391	a_M
13549	a_M
19365	a_M
11255	a_M
12082	a_M
18100	a_M
717	a_M
6571	a_M
2649	a_M
6754	a_M
9910	a_M
17964	a_M
15345	a_M
20620	a_M
1260	a_M
19311	a_E
7700	o_B
5368	o_M
8179	o_M
12943	o_M
8868	o_M
4859	o_M
16712	o_M
19936	o_M
13940	o_M
1027	o_M
17325	o_M
16512	o_M
7706	o_M
8617	o_M
14723	o_M
4250	o_M
15964	o_M
14244	o_M
19808	o_M
21224	o_M
17320	o_M
17320	o_M
19465	o_M
19465	o_M
15060	o_M
16512	o_M
18496	o_M
11123	o_M
6839	o_M
14077	o_M
1984	o_M
14576	o_M
16712	o_M
15274	o_M
17667	o_M
16929	o_M
16512	o_M
17325	o_M
15574	o_M
13821	o_M
3166	o_M
15822	o_M
7384	o_M
4846	o_M
1984	o_M
3277	o_M
16688	o_M
15492	o_M
21097	o_M
19090	o_M
4106	o_M
8197	o_M
7706	o_M
16993	o_M
21224	o_M
19215	o_M
16512	o_E
4246	a_B
19311	o_M
1984	o_M
3277	o_M
16688	o_M
2680	o_M
21097	o_M
19090	o_M
4106	o_M
8197	o_M
20027	o_M
16993	o_M
15274	o_M
12617	o_E

17667	o_B
3166	o_M
1668	o_M
2969	o_E
4886	b_B
4758	b_E
13426	o_B
16712	o_M
5616	o_M
13670	o_M
7105	o_M
11122	o_M
21224	o_M
15345	o_M
6967	o_M
7706	o_M
3166	o_M
8197	o_M
13248	o_M
20620	o_M
21224	o_E
8523	b_B
6443	b_M
8808	b_M
6724	b_M
787	b_E
15034	o_B
16979	o_M
8808	o_M
3133	o_M
15140	o_M
3545	o_M
2797	o_M
4935	o_M
15274	o_E

15345	o_B
6967	o_M
7706	o_M
17430	o_M
942	o_M
19120	o_M
16201	o_M
13487	o_M
9322	o_M
16908	o_M
3133	o_M
21224	o_E
1260	c_B
12394	c_E
19061	o_B
4929	o_M
10868	o_M
9732	o_M
1353	o_M
16445	o_M
13767	o_M
13494	o_M
11882	o_E
18199	b_B
7747	b_M
20027	b_E
16688	o_B
12666	o_M
8617	o_M
8197	o_E
12266	b_S
581	o_B
9718	o_M
21224	o_M
2984	o_M
19592	o_M
18593	o_M
10869	o_M
3166	o_M
20201	o_M
9481	o_M
14422	o_M
689	o_M
21224	o_M
1479	o_M
19023	o_M
8387	o_M
6422	o_M
6088	o_M
15274	o_E

14123	o_B
13426	o_M
16712	o_M
17225	o_M
6102	o_M
1856	o_M
5391	o_M
21178	o_M
15785	o_M
20958	o_M
21224	o_E
1269	c_B
15612	c_M
7700	c_M
9921	c_E
17712	o_B
18538	o_M
10925	o_M
1984	o_M
3277	o_M
6754	o_M
5687	o_M
15428	o_M
10223	o_M
6102	o_M
2830	o_M
18660	o_M
21224	o_M
10341	o_M
21125	o_M
10925	o_M
17219	o_M
968	o_M
7501	o_M
21224	o_M
1580	o_M
8219	o_M
8197	o_M
20359	o_M
1847	o_M
16201	o_M
13494	o_M
16979	o_M
4216	o_M
7420	o_M
6196	o_M
14091	o_M
15274	o_E

19616	o_B
12062	o_M
11255	o_M
17565	o_M
16806	o_M
13553	o_M
21224	o_M
17808	o_M
2034	o_M
14790	o_M
17225	o_M
6102	o_M
6754	o_M
12610	o_M
15274	o_E

10516	o_B
9679	o_M
20359	o_M
6102	o_M
16512	o_M
20359	o_M
6102	o_M
21178	o_M
10938	o_M
8197	o_M
13781	o_M
5717	o_M
15274	o_M
12617	o_E

17219	o_B
7938	o_M
58	o_M
8197	o_M
7938	o_M
13248	o_M
7664	o_M
15345	o_M
1173	o_M
7938	o_M
4840	o_M
11431	o_M
7379	o_M
20859	o_M
17186	o_M
11123	o_M
2557	o_M
19120	o_M
21224	o_M
10158	o_M
4216	o_M
16046	o_M
11123	o_M
19421	o_M
8197	o_M
875	o_M
17681	o_M
15274	o_E

2273	b_E
9405	o_B
2095	o_M
21224	o_M
2273	o_M
4988	o_M
9391	o_M
21224	o_E
19134	c_B
11652	c_M
5185	o_M
8197	o_M
4246	o_M
19311	o_M
21097	o_M
16512	o_M
18496	o_M
11123	o_M
16789	o_M
6682	o_M
10690	o_M
4216	o_M
18538	o_M
8197	o_M
15274	o_E

13519	o_B
3166	o_M
12943	o_M
8197	o_M
17667	o_M
16929	o_M
21224	o_M
2008	o_M
16929	o_M
17337	o_M
20573	o_M
21224	o_M
20470	o_M
2438	o_M
7579	o_M
10337	o_M
21224	o_M
14123	o_M
14077	o_E
5156	b_B
21086	b_M
3028	b_E
17565	o_B
6255	o_M
18826	o_M
8197	o_M
17047	o_M
16046	o_M
10789	o_M
21224	o_E
19375	c_B
17773	c_M
18850	c_E
17964	o_B
3191	o_M
9391	o_M
11188	o_M
10925	o_M
9701	o_M
19936	o_M
21224	o_M
14422	o_M
7111	o_E
4948	b_B
14277	b_E
21097	o_B
3277	o_M
1353	o_M
9211	o_M
7706	o_M
15799	o_M
21224	o_M
13758	o_M
19453	o_M
8649	o_M
4190	o_M
21224	o_M
9954	o_M
10223	o_M
14499	o_M
15788	o_M
2003	o_M
16929	o_M
15274	o_E

20144	c_B
11476	c_E
4509	o_B
9701	o_M
8197	o_M
10920	o_M
15260	o_M
17031	o_M
13487	o_M
1866	o_M
8640	o_M
15556	o_E
1223	c_B
6911	c_E
16201	o_B
6930	c_B
13514	c_M
2924	c_E
16509	o_B
9701	o_M
8197	o_M
14812	o_M
5815	o_E
2369	c_B
2432	c_M
19144	c_E
21224	o_B
18038	o_E
17899	c_B
9596	c_M
16093	c_E
8197	o_B
9556	o_M
13487	o_M
18202	o_M
8370	o_M
21224	o_M
13968	o_M
20027	o_M
17186	o_M
12369	o_M
6991	o_M
14498	o_M
14132	o_M
6384	o_M
13266	o_M
13487	o_M
13934	o_M
8110	o_M
14077	o_M
20027	o_M
8197	o_M
10247	o_M
14803	o_M
16568	o_M
52	o_M
16201	o_M
7139	o_M
18932	o_M
15274	o_E

1819	o_B
13004	o_M
20440	o_M
10925	o_M
4246	o_M
19311	o_M
18641	o_M
19421	o_M
17145	o_M
7106	o_M
14077	o_M
3133	o_M
8197	o_M
11123	o_M
13781	o_M
7938	o_M
4840	o_M
21224	o_M
11188	o_M
533	o_M
9685	o_M
11487	o_E
10609	o_M
3545	o_M
13862	o_M
6102	o_M
2128	o_M
18641	o_M
19421	o_M
18538	o_M
4246	o_M
19311	o_M
2643	o_M
19184	o_M
21224	o_M
2649	o_M
2658	o_M
4104	o_M
7384	o_M
15274	o_E

17389	a_B
11476	a_M
18288	a_M
11367	a_M
7938	a_M
18101	a_M
1984	a_M
6102	a_M
15964	a_M
19877	a_M
19864	a_M
19877	a_M
16980	a_M
15426	a_M
4246	a_E
14937	o_B
21097	o_M
7384	o_M
11103	o_M
16208	o_M
20721	o_M
7664	o_M
6754	o_M
7384	o_M
781	o_M
19455	o_M
15582	o_M
11033	o_M
15274	o_E

4846	o_B
8217	o_M
21224	o_M
1819	o_M
19415	o_M
17705	o_M
10925	o_E
17488	c_B
883	c_M
4879	o_B
16498	o_M
12540	o_M
8197	o_M
19127	o_M
13751	o_M
18952	o_M
14640	o_M
13940	o_M
14277	o_M
6013	o_M
8197	o_M
16929	o_M
19184	o_M
21224	o_M
5863	o_M
4246	o_M
7380	o_M
18341	o_M
19654	o_M
12766	o_M
8197	o_M
14498	o_M
132	o_M
13513	o_M
16201	o_M
3591	o_M
21097	o_M
8197	o_M
8373	o_M
13266	o_M
13513	o_M
19425	o_M
10075	o_M
17667	o_E
4246	b_S
7106	o_B
21224	o_M
7069	o_M
12721	o_M
19315	o_M
14358	o_M
19425	o_M
7700	o_M
15788	o_M
8197	o_M
19224	o_M
6086	o_M
21224	o_M
5863	o_M
4246	o_M
7380	o_M
18341	o_M
18781	o_M
14244	o_M
17064	o_M
10341	o_M
8197	o_M
15140	o_M
18103	o_M
21224	o_M
10075	o_M
14642	o_M
10589	o_M
9088	o_M
8197	o_M
3976	o_M
5635	o_M
21224	o_M
4758	o_M
9779	o_M
